date,GEOCODE_MUNICIPIOS_DESPUES_2007,Población,Población. Edad media,Población. Edad media Densidad,Población Hombres,Población Mujeres,Población. Índice de feminidad,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Población. Índice de dependencia,Población. Índice de dependencia mayores de 64 años,Población. Índice de dependencia menores de 15 años,Índice de Vejez,Índice de Juventud,Índice de Sobreenvejecimiento,Índice de Ancianidad,superficie,Densidad de Población,Densidad de Población Extranjera,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
2020-01-01,38025,9059,42.036814218,42.037280437,4576,4483,97.967657343,8535,524,5.7843029032,1288,6401,1370,739,465,166,14.217904846,70.659013136,15.123082018,41.524761756,21.402905796,20.12185596,106.36645963,94.01459854,12.116788321,33.941605839,1405.070000,644.73656117,37.293515626,204,264,529,385,177,1559,7854,316,889,86.698311072,3.4882437355,9.8134451926
2020-01-01,38026,42187,42.762829782,42.759428909,20649,21538,104.30529323,40366,1821,4.3164956029,5730,29216,7241,3924,2412,905,13.582383199,69.253561524,17.164055278,44.396905805,24.784364732,19.612541073,126.36998255,79.132716476,12.498273719,33.310316255,20688.700000,203.91324733,8.8019063547,899,1055,2389,1834,907,7084,36445,1614,4128,86.38917202,3.8258231209,9.7850048593
2020-01-01,38027,7623,44.852748262,44.848586849,3807,3816,100.23640662,6615,1008,13.223140496,904,5194,1525,774,512,239,11.858848222,68.1359045,20.005247278,46.765498652,29.360800924,17.404697728,168.69469027,59.278688525,15.672131148,33.573770492,13594.000000,56.076210093,7.4150360453,159,152,383,291,175,1160,5841,257,1525,76.623376623,3.3713760986,20.005247278
2020-01-01,38028,30492,47.488062443,47.488748566,14871,15621,105.04337301,25144,5348,17.53902663,3099,19702,7691,4111,2642,938,10.163321527,64.613669159,25.223009314,54.766013603,39.036646026,15.729367577,248.17683124,40.293849954,12.196073332,34.351839813,882.590000,3454.8318019,605.94386975,517,597,1304,936,430,3784,19453,3398,7641,63.797061524,11.143906598,25.059031877
2020-01-01,38029,2203,45.746935996,45.748972141,1111,1092,98.289828983,1605,598,27.144802542,248,1467,488,263,151,74,11.257376305,66.591012256,22.151611439,50.170415815,33.265167007,16.905248807,196.77419355,50.819672131,15.163934426,30.942622951,3080.580000,71.512507385,19.411928922,48,48,100,65,40,301,1304,112,787,59.192010894,5.0839763958,35.72401271
2020-01-01,38030,2553,46.317077948,46.305393689,1273,1280,100.54988217,2293,260,10.184097141,303,1646,604,295,204,105,11.868390129,64.473168821,23.65844105,55.10328068,36.695018226,18.408262454,199.33993399,50.165562914,17.38410596,33.774834437,3505.040000,72.837970465,7.4178896675,48,58,122,103,46,377,1964,78,511,76.929103016,3.0552291422,20.015667842
2020-01-01,38031,36727,43.309840172,43.309393446,17995,18732,104.09558211,34857,1870,5.0916219675,4770,25580,6377,3415,2116,846,12.987720206,69.649032047,17.363247747,43.577013292,24.929632525,18.647380766,133.68972746,74.800062725,13.266426219,33.181746903,5646.810000,650.4026167,33.116042509,550,932,2040,1661,809,5992,31415,1258,4054,85.536526261,3.4252729599,11.038200779
2020-01-01,38032,17496,42.374314129,42.372285113,8867,8629,97.31589038,16431,1065,6.0871056241,2370,12647,2479,1470,726,283,13.545953361,72.285093736,14.168952904,38.341108563,19.601486519,18.739622045,104.59915612,95.603065752,11.415893505,29.28600242,3931.150000,445.06060568,27.091309159,332,457,1001,782,365,2937,13045,2076,2375,74.559899406,11.865569273,13.574531321
2020-01-01,38033,4182,49.452654232,49.45387602,2090,2092,100.09569378,3908,274,6.5518890483,388,2623,1171,561,370,240,9.2778574845,62.721186035,28.00095648,59.435760579,44.643537934,14.792222646,301.80412371,33.134073442,20.49530316,31.596925705,4287.290000,97.544136273,6.3909835817,69,68,158,120,48,463,3421,136,625,81.802965088,3.2520325203,14.945002391
2020-01-01,38034,4873,44.550277037,44.543958082,2422,2451,101.19735756,4730,143,2.934537246,620,3267,986,518,320,148,12.723168479,67.042889391,20.23394213,49.158249158,30.180593817,18.977655341,159.03225806,62.880324544,15.010141988,32.454361055,2060.520000,236.49370062,6.9399957292,93,118,265,193,84,753,4351,110,412,89.28791299,2.2573363431,8.4547506669
2020-01-01,38035,21621,38.877965867,38.875910721,10934,10687,97.740991403,13646,7975,36.885435456,3499,15737,2385,1515,661,209,16.183340271,72.785717589,11.03094214,37.389591409,15.155366334,22.234225075,68.162332095,146.70859539,8.7631027254,27.714884696,4203.660000,514.33750589,189.71562876,550,714,1497,980,463,4204,10223,1819,9579,47.282734379,8.4131168771,44.304148744
2020-01-01,38036,9258,43.294015986,43.294154387,4647,4611,99.225306649,8211,1047,11.309138043,1186,6460,1612,883,497,232,12.810542234,69.777489739,17.411968028,43.312693498,24.953560372,18.359133127,135.91905565,73.573200993,14.392059553,30.831265509,11313.400000,81.832163629,9.2545123482,195,239,489,374,196,1493,6937,592,1729,74.929790452,6.3944696479,18.675739901
2020-01-01,38037,15695,46.018700223,46.015218142,7582,8113,107.00342917,14647,1048,6.6772857598,1643,10633,3419,1711,1134,574,10.468302007,67.747690347,21.784007646,47.606508041,32.154612997,15.451895044,208.09494827,48.054986838,16.788534659,33.167592863,4341.210000,361.53514803,24.140734956,231,294,688,582,295,2090,12014,1087,2594,76.546670914,6.925772539,16.527556547
2020-01-01,38038,209194,44.276848284,44.273692719,99840,109354,109.52924679,194909,14285,6.8285897301,25776,143350,40068,20669,13353,6046,12.321577101,68.524909892,19.153513007,45.93233345,27.951168469,17.981164981,155.44692737,64.330637916,15.089348108,33.325846062,15044.000000,1390.5477267,94.954799256,3939,4670,10937,8264,4006,31816,154297,20988,33909,73.757851564,10.032792528,16.209355909
2020-01-01,38039,14953,42.195646359,42.190639317,7437,7516,101.06225629,13568,1385,9.2623553802,2050,10667,2236,1319,660,257,13.709623487,71.336855481,14.953521033,40.179994375,20.961844942,19.218149433,109.07317073,91.68157424,11.493738819,29.516994633,2237.310000,668.3472563,61.904698053,297,365,879,677,306,2524,11415,823,2715,76.339196148,5.5039122584,18.156891594
2020-01-01,38040,11281,43.343453595,43.3424809,5606,5675,101.23082412,6731,4550,40.333303785,1441,7779,2061,1199,682,180,12.773690276,68.956652779,18.269656945,45.018639928,26.494408022,18.524231906,143.02567661,69.917515769,8.7336244541,33.090732654,5198.760000,216.99405243,87.520870361,251,273,588,431,205,1748,5376,605,5300,47.655349703,5.3629997341,46.981650563
2020-01-01,38041,8940,43.085682327,43.085612655,4445,4495,101.12485939,8389,551,6.163310962,1164,6355,1421,799,460,162,13.020134228,71.085011186,15.894854586,40.676632573,22.360346184,18.316286389,122.0790378,81.914144968,11.400422238,32.371569317,1820.110000,491.17910456,30.272895594,182,208,504,382,171,1447,7574,437,929,84.720357942,4.8881431767,10.391498881
2020-01-01,38042,4743,47.341872233,47.348401326,2360,2383,100.97457627,4373,370,7.8009698503,538,3021,1184,530,440,214,11.343031836,63.693864643,24.963103521,57.000993049,39.192320424,17.808672625,220.07434944,45.439189189,18.074324324,37.162162162,2449.680000,193.6171255,15.104013585,90,106,240,139,83,658,4036,118,589,85.093822475,2.4878768712,12.418300654
2020-01-01,38043,24201,42.87804223,42.876995738,11996,12205,101.74224742,23279,922,3.8097599273,3348,16903,3950,2140,1323,487,13.834139085,69.844221313,16.321639602,43.175767615,23.368632787,19.807134828,117.98088411,84.759493671,12.329113924,33.493670886,2999.640000,806.79681562,30.737021776,501,581,1462,1067,513,4124,21216,1017,1968,87.665798934,4.2023056898,8.1318953762
2020-01-01,38044,2852,43.950210379,43.951770819,1380,1472,106.66666667,2616,236,8.2748948107,388,1898,566,279,207,80,13.604488079,66.549789621,19.8457223,50.263435195,29.820864067,20.442571128,145.87628866,68.551236749,14.134275618,36.572438163,2606.480000,109.41960038,9.0543568337,58,76,156,128,59,477,2295,45,512,80.469845722,1.5778401122,17.952314165
2020-01-01,38045,4601,46.458921973,46.46194374,2343,2258,96.372172429,3981,620,13.47533145,454,3079,1068,555,351,162,9.8674201261,66.920234732,23.212345142,49.431633647,34.686586554,14.745047093,235.24229075,42.509363296,15.168539326,32.865168539,1156.380000,397.87958975,53.61559349,73,89,188,149,89,588,3591,196,814,78.04825038,4.2599434905,17.691806129
2020-01-01,38046,11287,43.349472845,43.349255535,5555,5732,103.18631863,11020,267,2.3655532914,1506,7852,1929,1033,634,262,13.342783733,69.566758217,17.090458049,43.746816098,24.566989302,19.179826796,128.0876494,78.071539658,13.582166926,32.866770347,2644.480000,426.81358906,10.096502904,244,257,635,490,215,1841,9954,520,813,88.189953043,4.6070700806,7.2029768761
2020-01-01,38047,2507,48.279018748,48.273595056,1274,1233,96.781789639,1971,536,21.38013562,228,1664,615,292,221,102,9.0945353012,66.374152373,24.531312325,50.661057692,36.959134615,13.701923077,269.73684211,37.073170732,16.585365854,35.93495935,5354.890000,46.817021451,10.00954268,39,46,79,81,41,286,1765,100,642,70.402871959,3.9888312724,25.608296769
2020-01-01,38048,5069,46.026336556,46.015581552,2544,2525,99.253144654,4615,454,8.9564016571,585,3373,1111,526,357,228,11.540737818,66.541724206,21.917537976,50.281648384,32.938037355,17.343611029,189.91452991,52.655265527,20.522052205,32.133213321,10368.500000,48.88846024,4.3786468631,93,130,240,162,81,706,3651,362,1056,72.026040639,7.1414480174,20.832511343
2020-01-01,38049,4630,47.083153348,47.090504891,2357,2273,96.436147645,3098,1532,33.088552916,438,3218,974,504,319,151,9.4600431965,69.503239741,21.036717063,43.878185208,30.267246737,13.610938471,222.37442922,44.969199179,15.503080082,32.751540041,3220.820000,143.75221217,47.565526791,60,65,187,168,78,558,2596,164,1870,56.069114471,3.5421166307,40.388768898
2020-01-01,38050,2879,52.15474123,52.154918229,1492,1387,92.962466488,2587,292,10.142410559,199,1767,913,391,324,198,6.9121222647,61.375477596,31.712400139,62.931522354,51.669496321,11.262026033,458.79396985,21.796276013,21.686746988,35.487404162,10854.200000,26.524294743,2.6902028708,34,41,71,70,35,251,2380,71,428,82.667592914,2.4661340743,14.866273011
2020-01-01,38051,9158,43.180716314,43.180554802,4563,4595,100.70129301,8740,418,4.5643153527,1234,6333,1591,833,532,226,13.474557764,69.152653418,17.372788819,44.607610927,25.122374862,19.485236065,128.93030794,77.561282212,14.204902577,33.438089252,1808.630000,506.3501103,23.111415823,185,227,534,376,186,1508,8099,200,859,88.436339812,2.1838829439,9.3797772439
2020-01-01,38052,1715,46.381632653,46.381746597,878,837,95.330296128,1465,250,14.577259475,175,1164,376,187,129,60,10.204081633,67.871720117,21.924198251,47.336769759,32.302405498,15.034364261,214.85714286,46.542553191,15.957446809,34.308510638,5627.110000,30.477456456,4.4427779091,25,29,75,66,27,222,1311,72,332,76.443148688,4.1982507289,19.358600583
2020-01-01,38053,4859,45.480654456,45.473953722,2440,2419,99.139344262,4396,463,9.528709611,558,3312,989,454,339,196,11.483844412,68.162173287,20.353982301,46.708937198,29.861111111,16.847826087,177.24014337,56.420626896,19.817997978,34.277047523,7067.200000,68.754244963,6.5513923477,69,109,238,179,91,686,3787,163,909,77.937847294,3.3545997119,18.707552994
2020-01-01,38901,1894,48.553854277,48.543940409,993,901,90.735146022,1652,242,12.77719113,190,1224,480,209,159,112,10.031678986,64.625131996,25.343189018,54.738562092,39.215686275,15.522875817,252.63157895,39.583333333,23.333333333,33.125,8273.680000,22.891869156,2.9249378753,21,39,82,62,26,230,1206,123,565,63.674762408,6.4941921859,29.831045407
2019-01-01,35001,5586,45.356426781,45.354697,2792,2794,100.07163324,5254,332,5.9434300036,609,3854,1123,600,344,179,10.902255639,68.993913355,20.103831006,44.940321744,29.138557343,15.801764401,184.40065681,54.229741763,15.939447907,30.632235085,4451.160000,125.49537649,7.4587298592,103,106,248,202,112,771,4925,277,384,88.166845686,4.9588256355,6.8743286788
2019-01-01,35002,31619,39.903428318,39.901760867,15984,15635,97.816566567,29505,2114,6.6858534426,4861,23091,3667,2159,1083,425,15.373667731,73.028875043,11.597457225,36.932138062,15.880646139,21.051491923,75.437152849,132.5606763,11.589855468,29.533678756,7889.720000,400.76200423,26.794360256,746,901,2087,1522,713,5969,26541,1640,3438,83.940036054,5.1867547993,10.873209146
2019-01-01,35003,12461,42.225543696,42.231746073,6601,5860,88.774428117,6833,5628,45.164914533,1580,9092,1789,1279,397,113,12.679560228,72.963646577,14.356793195,37.054553454,19.676638803,17.37791465,113.2278481,88.317495808,6.3163778647,22.19116825,25024.800000,49.794603753,22.489690227,247,305,695,441,203,1891,4873,1671,5917,39.106010754,13.409838697,47.48415055
2019-01-01,35004,62988,38.591287229,38.591215988,31512,31476,99.885757807,51370,11618,18.444783133,9960,46343,6685,4035,2000,650,15.812535721,73.574331619,10.61313266,35.916966964,14.425048012,21.491918952,67.118473896,148.99027674,9.7232610322,29.917726253,2427.540000,2594.7255246,478.59149592,1793,1837,4163,2859,1444,12096,35454,8773,18761,56.286911793,13.928049787,29.78503842
2019-01-01,35005,1069,50.978016838,50.978694578,589,480,81.494057725,1064,5,0.4677268475,49,735,285,151,84,50,4.5837231057,68.755846586,26.660430309,45.442176871,38.775510204,6.6666666667,581.63265306,17.192982456,17.543859649,29.473684211,6641.900000,16.094792153,0.075279664,10,8,17,20,12,67,1034,13,22,96.725912067,1.2160898036,2.0579981291
2019-01-01,35006,38138,42.477686297,42.475900606,19000,19138,100.72631579,37320,818,2.1448424144,5090,27098,5950,3148,1988,814,13.346268813,71.052493576,15.601237611,40.741014097,21.957340025,18.783674072,116.89587426,85.546218487,13.680672269,33.411764706,3283.870000,1161.3736232,24.90963406,809,864,2178,1662,818,6331,34851,1562,1725,91.381299491,4.0956526299,4.5230478788
2019-01-01,35007,758,45.572559367,45.576857576,396,362,91.414141414,608,150,19.788918206,92,482,184,106,58,20,12.137203166,63.588390501,24.274406332,57.261410788,38.174273859,19.087136929,200,50,10.869565217,31.52173913,10370.900000,7.3089124377,1.446354704,18,17,36,27,15,113,581,23,154,76.649076517,3.0343007916,20.316622691
2019-01-01,35008,7455,43.368276325,43.369881897,3755,3700,98.535286285,7312,143,1.918175721,939,5248,1268,665,448,155,12.595573441,70.395707579,17.008718981,42.054115854,24.161585366,17.892530488,135.0372737,74.05362776,12.223974763,35.331230284,1602.780000,465.12933778,8.9219980284,101,150,416,353,173,1193,6962,221,272,93.386988598,2.964453387,3.6485580148
2019-01-01,35009,24242,43.2971702,43.294800472,12099,12143,100.36366642,23737,505,2.0831614553,3020,17013,4209,2150,1411,648,12.45771801,70.179853147,17.362428843,42.491036266,24.739904779,17.751131488,139.37086093,71.751009741,15.395580898,33.523402233,6254.510000,387.59231339,8.0741736763,446,523,1283,1076,528,3856,22951,471,820,94.674531804,1.9429090009,3.3825591948
2019-01-01,35010,5123,45.637809877,45.639577683,2641,2482,93.9795532,4383,740,14.444661331,560,3513,1050,525,371,154,10.931095061,68.573101698,20.49580324,45.829775121,29.888983775,15.940791346,187.5,53.333333333,14.666666667,35.333333333,14565.300000,35.172636334,5.0805681998,82,108,245,178,92,705,3750,505,868,73.199297287,9.8575053679,16.943197345
2019-01-01,35011,31321,40.565930207,40.565609588,15769,15552,98.623882301,29859,1462,4.6677947703,4569,22729,4023,2324,1249,450,14.587656844,72.567925673,12.844417483,37.801927054,17.699854811,20.102072243,88.04990151,113.57196122,11.185682327,31.046482724,3908.810000,801.29246497,37.402687775,767,831,1918,1411,633,5560,27629,1240,2452,88.212381469,3.9590051403,7.8286133904
2019-01-01,35012,20072,41.798276206,41.799418466,10371,9701,93.539677948,13133,6939,34.570546034,2818,14098,3156,1881,1005,270,14.039457951,70.237146273,15.723395775,42.374804937,22.386154064,19.988650872,111.99432221,89.290240811,8.5551330798,31.844106464,17142.000000,117.09252129,40.479523976,482,485,1200,841,397,3405,11012,1299,7761,54.862495018,6.4717018733,38.665803109
2019-01-01,35013,7696,45.293918919,45.293995583,3913,3783,96.677740864,7547,149,1.9360706861,885,5262,1549,772,526,251,11.499480249,68.373180873,20.127338877,46.256176359,29.437476245,16.818700114,175.02824859,57.133634603,16.204002582,33.957391866,3220.460000,238.97207231,4.6266682399,137,148,363,309,149,1106,7223,187,286,93.853950104,2.4298336798,3.7162162162
2019-01-01,35014,26580,39.325018811,39.327611246,13825,12755,92.26039783,14883,11697,44.006772009,3842,20062,2676,1875,618,183,14.45447705,75.477802859,10.06772009,32.489283222,13.338650184,19.150633038,69.651223321,143.57249626,6.8385650224,23.094170404,35533.400000,74.802861533,32.918324731,665,713,1678,1056,483,4595,9234,4590,12756,34.740406321,17.268623025,47.990970655
2019-01-01,35015,21093,37.267505808,37.27174811,10977,10116,92.156326865,13598,7495,35.533115252,3325,16093,1675,1084,470,121,15.763523444,76.295453468,7.9410230882,31.06940906,10.408252035,20.661157025,50.37593985,198.50746269,7.223880597,28.059701493,38493.800000,54.795837252,19.470668004,651,616,1397,837,380,3881,8191,4085,8817,38.832788129,19.366614517,41.800597355
2019-01-01,35016,379925,43.760948871,43.758502594,183417,196508,107.13728826,352735,27190,7.1566756597,45921,264558,69446,37705,22384,9357,12.086859249,69.634269922,18.27887083,43.607450918,26.249820455,17.357630463,151.22928508,66.124758805,13.473778187,32.232237998,10331.600000,3677.3103875,263.17317744,6512,8364,19745,15206,7750,57577,296032,35673,48220,77.918536553,9.3894847667,12.69197868
2019-01-01,35017,40753,38.012256766,38.008719933,20640,20113,97.446705426,34202,6551,16.074890192,6813,30133,3807,2401,947,459,16.717787648,73.940568792,9.34164356,35.243752696,12.633989314,22.609763382,55.878467635,178.95981087,12.056737589,24.87522984,29077.100000,140.15496731,22.529757094,1185,1242,2852,2030,888,8197,23227,7621,9905,56.994577086,18.70046377,24.304959144
2019-01-01,35018,18816,39.388286565,39.387998971,9418,9398,99.787640688,16160,2656,14.115646259,2901,13920,1995,1218,595,182,15.417729592,73.979591837,10.602678571,35.172413793,14.331896552,20.840517241,68.769389866,145.41353383,9.1228070175,29.824561404,4076.110000,461.61659033,65.160164961,500,560,1170,911,463,3604,11397,3745,3674,60.570790816,19.90327381,19.525935374
2019-01-01,35019,53443,42.417987388,42.419022753,27888,25555,91.634394722,38859,14584,27.288887226,6456,39081,7906,5172,2131,603,12.080160171,73.126508617,14.793331213,36.749315524,20.229779177,16.519536348,122.45972739,81.659499115,7.6271186441,26.954211991,33241.900000,160.76999209,43.872341834,1101,1170,2733,1938,996,7938,30868,5084,17491,57.758733604,9.5129390191,32.728327377
2019-01-01,35020,7504,44.534381663,44.532258041,3846,3658,95.111804472,6821,683,9.1018123667,778,5322,1404,673,496,235,10.367803838,70.92217484,18.710021322,40.999624201,26.381059752,14.618564449,180.46272494,55.413105413,16.737891738,35.327635328,12370.800000,60.658971126,5.5210657354,134,143,299,283,162,1021,6655,132,717,88.686034115,1.7590618337,9.5549040512
2019-01-01,35021,18263,44.409270109,44.40802117,9080,9183,101.13436123,17560,703,3.8493128183,2167,12731,3365,1896,1033,436,11.865520451,69.709248207,18.425231342,43.452988768,26.431545048,17.02144372,155.28380249,64.398216939,12.956909361,30.698365527,2383.190000,766.32580701,29.498277519,289,342,972,757,356,2716,15734,1305,1224,86.152329847,7.1455949187,6.7020752341
2019-01-01,35022,73328,38.8455024,38.842685703,36623,36705,100.22390301,63434,9894,13.492799476,11440,54420,7468,4501,2202,765,15.601134628,74.214488326,10.184377046,34.744579199,13.722895994,21.021683205,65.27972028,153.18693091,10.243706481,29.485806106,6252.830000,1172.7169937,158.23235239,1873,2045,4820,3599,1774,14111,51625,4508,17195,70.40284748,6.1477198342,23.449432686
2019-01-01,35023,13850,44.58,44.580085545,6907,6943,100.52121037,13567,283,2.0433212996,1596,9620,2634,1315,887,432,11.523465704,69.458483755,19.018050542,43.970893971,27.38045738,16.59043659,165.03759398,60.592255125,16.400911162,33.675018983,4261.820000,324.9785303,6.6403555289,232,258,683,568,288,2029,13048,309,493,94.209386282,2.2310469314,3.559566787
2019-01-01,35024,22342,40.757049503,40.753577805,11264,11078,98.348721591,17724,4618,20.669590905,3411,16160,2771,1593,891,287,15.26720974,72.330140542,12.402649718,38.254950495,17.147277228,21.107673267,81.237173849,123.09635511,10.357271743,32.154456875,22400.600000,99.738399864,20.615519227,505,654,1421,1085,485,4150,13336,3699,5307,59.690269448,16.556261749,23.753468803
2019-01-01,35025,1909,51.856731273,51.857600207,1031,878,85.160038797,1880,29,1.5191199581,105,1247,557,292,197,68,5.5002619172,65.322158198,29.177579885,53.087409783,44.667201283,8.4202085004,530.47619048,18.850987433,12.208258528,35.368043088,10386.300000,18.379981322,0.2792139645,18,17,42,38,19,134,1787,52,70,93.609219487,2.7239392352,3.6668412782
2019-01-01,35026,102647,41.351783296,41.349442582,50446,52201,103.47896761,99583,3064,2.9849873839,14339,73863,14445,8422,4470,1553,13.969234366,71.958264733,14.072500901,38.969443429,19.556476179,19.41296725,100.73924263,99.26618207,10.751124957,30.944963655,10033.100000,1023.0835933,30.538916187,2177,2525,5968,4873,2376,17919,91046,5479,6122,88.698159712,5.3377107952,5.9641294923
2019-01-01,35027,12519,44.028476715,44.02319661,6428,6091,94.757311761,12305,214,1.7094017094,1517,8788,2214,1132,740,342,12.117581276,70.197300104,17.68511862,42.455621302,25.193445608,17.262175694,145.94594595,68.518518519,15.447154472,33.42366757,2580.730000,485.09530249,8.292227393,182,249,686,525,282,1924,11663,344,512,93.162393162,2.7478233086,4.089783529
2019-01-01,35028,20170,41.487258304,41.489944778,10354,9816,94.803940506,12299,7871,39.023301934,2724,14577,2869,1805,852,212,13.505205751,72.270699058,14.224095191,38.368662962,19.681690334,18.686972628,105.32305433,94.945974207,7.3893342628,29.696758452,6432.050000,313.58587076,122.37156117,490,524,1154,722,353,3243,8914,2662,8594,44.194348042,13.197818542,42.607833416
2019-01-01,35029,6279,40.077321229,40.078087394,3232,3047,94.275990099,5427,852,13.569039656,986,4507,786,450,235,101,15.703137442,71.778945692,12.517916866,39.316618593,17.439538496,21.877080098,79.716024341,125.44529262,12.849872774,29.89821883,13577.900000,46.244264577,6.2749025991,146,183,421,316,139,1205,4717,563,999,75.123427297,8.9663959229,15.91017678
2019-01-01,35030,15241,38.762121908,38.760570763,7811,7430,95.122263475,12516,2725,17.879404239,2485,11085,1671,992,479,200,16.304704416,72.731448068,10.963847517,37.49210645,15.074424899,22.417681552,67.243460765,148.7133453,11.96888091,28.665469779,27629.800000,55.161456109,9.8625397216,427,462,1006,772,340,3007,9493,2149,3599,62.285939243,14.100124664,23.613936093
2019-01-01,35031,9340,41.376873662,41.375456076,4689,4651,99.189592664,8953,387,4.1434689507,1296,6788,1256,692,409,155,13.875802998,72.676659529,13.447537473,37.595757219,18.503241014,19.092516205,96.913580247,103.18471338,12.340764331,32.563694268,3880.130000,240.71358434,9.9738926273,171,204,569,473,256,1673,8343,314,683,89.325481799,3.3618843683,7.312633833
