date,GEOCODE_MUNICIPIOS_ANTES_2007,Población,Población. Edad media,Población. Edad media Densidad,Población Hombres,Población Mujeres,Población. Índice de feminidad,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Población. Índice de dependencia,Población. Índice de dependencia mayores de 64 años,Población. Índice de dependencia menores de 15 años,Índice de Vejez,Índice de Juventud,Índice de Sobreenvejecimiento,Índice de Ancianidad,superficie,Densidad de Población,Densidad de Población Extranjera,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
2001-01-01,35014,11376,32.922556259,32.928339355,6144,5232,85.15625,9502,1874,16.473277075,1987,8703,686,445,172,69,17.466596343,76.503164557,6.0302390999,30.713547053,7.8823394232,22.83120763,34.524408656,289.65014577,10.058309038,25.072886297,35533.400000,32.014949315,5.273911306,322,421,871,512,279,2405,5972,3220,2184,52.496483826,28.305203938,19.198312236
2001-01-01,35015,14629,31.592009023,31.604706113,8465,6164,72.817483757,12107,2522,17.239729305,2136,12026,467,309,108,50,14.601134732,82.206575979,3.1922892884,21.644769666,3.8832529519,17.761516714,21.86329588,457.3875803,10.706638116,23.12633833,38493.800000,38.003522645,6.5517044303,436,424,847,543,268,2518,5709,6051,2869,39.02522387,41.363046005,19.611730125
2001-01-01,35016,364777,37.51230889,37.514449807,178594,186183,104.24930289,350412,14365,3.9380224082,56250,262235,46292,28429,13615,4248,15.420380123,71.889126782,12.690493096,39.103094553,17.65286861,21.450225942,82.296888889,121.51127625,9.1765315821,29.411129353,10331.600000,3530.6922452,139.03945178,10334,9967,22597,18022,9716,70636,305959,36948,21870,83.875628123,10.128928085,5.9954437917
2001-01-01,35017,23068,32.270027744,32.273717546,12151,10917,89.844457246,22089,979,4.2439743367,4433,17104,1531,909,479,143,19.217097278,74.146003121,6.6368996012,34.869036483,8.9511225444,25.917913938,34.536431311,289.54931417,9.3403004572,31.286740692,29077.100000,79.333908815,3.3669107304,822,871,1794,1276,705,5468,15698,5898,1472,68.050979712,25.567886249,6.3811340385
2001-01-01,35018,14835,32.474587125,32.476121941,7676,7159,93.264721209,13494,1341,9.0394337715,2773,11240,822,485,239,98,18.692281766,75.766767779,5.540950455,31.983985765,7.3131672598,24.670818505,29.642985936,337.34793187,11.922141119,29.075425791,4076.110000,363.94994247,32.899014011,483,566,1185,733,384,3351,8728,4405,1702,58.833838895,29.693292888,11.472868217
2001-01-01,35019,40825,35.329761176,35.333327398,21219,19606,92.398322258,32865,7960,19.497856705,6571,31187,3067,2022,795,250,16.0955297,76.391916718,7.5125535824,30.903902267,9.8342257992,21.069676468,46.674783138,214.24845126,8.1512879035,25.921095533,33241.900000,122.81187297,23.945683008,602,1207,3131,2189,1162,8291,26921,5086,8818,65.942437232,12.458052664,21.599510104
2001-01-01,35020,8055,37.428739913,37.427797173,4061,3994,98.350160059,7976,79,0.9807572936,1354,5512,1189,766,307,116,16.809435133,68.429546865,14.761018001,46.135703919,21.571117562,24.564586357,87.813884786,113.87720774,9.756097561,25.820016821,12370.800000,65.113008051,0.6386005755,195,280,581,399,183,1638,7810,140,105,96.958410925,1.7380509001,1.303538175
2001-01-01,35021,18314,36.308725565,36.309846553,9144,9170,100.28433946,17602,712,3.8877361581,3119,13244,1951,1205,530,216,17.030686906,72.316260784,10.65305231,38.281485956,14.731199034,23.550286922,62.552100032,159.86673501,11.071245515,27.165556125,2383.190000,768.46579585,29.875922608,538,559,1306,925,504,3832,16079,1245,990,87.79622147,6.7980779731,5.405700557
2001-01-01,35022,47161,32.250938275,32.252793999,24101,23060,95.68067715,43974,3187,6.7577023388,9759,34146,3256,2131,856,269,20.692945442,72.403044889,6.904009669,38.1157383,9.5355239267,28.580214374,33.364074188,299.72358722,8.2616707617,26.28992629,6252.830000,754.23448263,50.968921272,1766,1964,4011,2628,1251,11620,40479,3088,3594,85.831513327,6.5477831259,7.6207035474
2001-01-01,35023,14174,38.081416678,38.084400132,7079,7095,100.22602062,14089,85,0.5996895725,2283,9770,2121,1299,592,230,16.106956399,68.929024975,14.964018626,45.076765609,21.709314227,23.367451382,92.904073587,107.63790665,10.843941537,27.911362565,4261.820000,332.58091613,1.994453074,355,394,1008,681,375,2813,13679,319,176,96.507690137,2.2505996896,1.2417101736
2001-01-01,35024,12905,34.97338241,34.976362249,6641,6264,94.323144105,11320,1585,12.282061217,2284,9468,1153,712,307,134,17.698566447,73.36691205,8.9345215033,36.30122518,12.177862273,24.123362907,50.481611208,198.09193408,11.621856028,26.626192541,22400.600000,57.610064016,7.0757033294,394,475,939,638,299,2745,9107,2056,1742,70.569546687,15.931809376,13.498643936
2001-01-01,35025,2444,43.484042553,43.489812036,1249,1195,95.676541233,2439,5,0.2045826514,236,1745,463,250,133,80,9.6563011457,71.399345336,18.944353519,40.05730659,26.532951289,13.524355301,196.18644068,50.971922246,17.278617711,28.725701944,10386.300000,23.530997564,0.0481403387,11,34,114,95,55,309,2360,69,15,96.563011457,2.8232405892,0.6137479542
2001-01-01,35026,89493,34.180399584,34.182458667,45016,44477,98.802647947,88074,1419,1.5855988737,16623,64883,7987,5115,2167,705,18.574637122,72.500642508,8.9247203692,37.929812123,12.309850038,25.619962086,48.04788546,208.12570427,8.8268436209,27.131588832,10033.100000,891.9775543,14.143186054,3136,2976,6738,5033,2811,20694,82694,4537,2262,92.402757758,5.0696702535,2.5275719889
2001-01-01,35027,12144,38.030632411,38.033808309,6140,6004,97.785016287,12037,107,0.8810935441,1927,8477,1740,1136,436,168,15.867918314,69.804018445,14.328063241,43.258228147,20.526129527,22.73209862,90.295796575,110.74712644,9.6551724138,25.057471264,2580.730000,470.56453019,4.1461136965,363,371,803,521,269,2327,11603,252,289,95.545125165,2.0750988142,2.3797760211
2001-01-01,35028,14442,34.226699903,34.234405867,7524,6918,91.945773525,10554,3888,26.92147902,2519,10990,933,600,238,95,17.442182523,76.097493422,6.4603240548,31.410373066,8.4895359418,22.920837125,37.038507344,269.98928189,10.182207931,25.509110397,6432.050000,224.53183666,60.447291299,515,529,957,687,289,2977,6936,3385,4121,48.026589115,23.438581914,28.534828971
2001-01-01,35029,4670,34.659957173,34.654146422,2453,2217,90.379127599,4260,410,8.7794432548,813,3407,450,280,116,54,17.408993576,72.95503212,9.6359743041,37.070736719,13.208100969,23.86263575,55.350553506,180.66666667,12,25.777777778,13577.900000,34.394125748,3.0196127531,162,179,317,224,102,984,3739,464,467,80.064239829,9.9357601713,10
2001-01-01,35030,10560,32.468465909,32.469882604,5644,4916,87.101346563,9945,615,5.8238636364,2106,7649,805,504,223,78,19.943181818,72.433712121,7.6231060606,38.057262387,10.524251536,27.533010851,38.224121557,261.61490683,9.6894409938,27.701863354,27629.800000,38.219603472,2.2258575885,424,423,846,537,317,2547,7464,2351,745,70.681818182,22.263257576,7.0549242424
2001-01-01,35031,8139,35.056210837,35.060829047,4188,3951,94.340974212,8000,139,1.7078265143,1518,5795,826,511,240,75,18.650939919,71.200393169,10.148666912,40.44866264,14.253666954,26.194995686,54.41370224,183.77723971,9.0799031477,29.055690073,3880.130000,209.76101316,3.5823541995,260,292,638,440,212,1842,7719,219,201,94.839660892,2.6907482492,2.4695908588
2001-01-01,35032,4024,40.69333996,40.693798196,2076,1948,93.834296724,3992,32,0.7952286282,534,2805,685,421,191,73,13.270377734,69.706759443,17.022862823,43.458110517,24.420677362,19.037433155,128.27715356,77.95620438,10.656934307,27.883211679,2212.890000,181.84365242,1.4460727827,89,91,217,185,95,677,3864,67,93,96.023856859,1.6650099404,2.3111332008
2001-01-01,35033,7406,37.694031866,37.70354355,3851,3555,92.313684757,7381,25,0.3375641372,1339,5035,1032,596,316,120,18.079935188,67.985417229,13.934647583,47.090367428,20.49652433,26.593843098,77.072442121,129.74806202,11.627906977,30.620155039,3821.390000,193.80382531,0.6542122107,169,313,615,299,147,1543,7199,133,74,97.204968944,1.7958412098,0.9991898461
2001-01-01,35034,6358,34.095784838,34.108548162,3641,2717,74.622356495,5331,1027,16.152878264,794,5184,380,259,94,27,12.488203838,81.535073923,5.9767222397,22.646604938,7.3302469136,15.316358025,47.858942065,208.94736842,7.1052631579,24.736842105,21209.400000,29.977274227,4.8421926127,146,155,316,226,120,963,2690,2526,1142,42.30890217,39.729474678,17.961623152
2001-01-01,38001,21862,33.887567469,33.891497102,11357,10505,92.498018843,16162,5700,26.072637453,3884,16509,1469,926,398,145,17.765986643,75.514591529,6.7194218278,32.424738022,8.8981767521,23.52656127,37.821833162,264.39754935,9.8706603131,27.093260722,10595.200000,206.33871942,53.79794624,786,789,1609,946,479,4609,10964,4226,6672,50.150946848,19.330344891,30.518708261
2001-01-01,38002,1159,45.18852459,45.203104709,569,590,103.69068541,1120,39,3.3649698016,139,722,298,173,90,35,11.993097498,62.295081967,25.711820535,60.526315789,41.274238227,19.252077562,214.38848921,46.644295302,11.744966443,30.201342282,2500.410000,46.352398207,1.559744202,28,19,64,41,16,168,1066,22,71,91.975841242,1.8981880932,6.1259706644
2001-01-01,38003,1406,39.736842105,39.737016385,758,648,85.488126649,1326,80,5.6899004267,193,979,234,124,77,33,13.72688478,69.630156472,16.642958748,43.615934627,23.901940756,19.713993871,121.24352332,82.478632479,14.102564103,32.905982906,4960.680000,28.342888475,1.6126821323,33,50,67,54,22,226,1223,79,104,86.984352774,5.6187766714,7.3968705548
2001-01-01,38004,5012,41.285714286,41.288170267,2417,2595,107.36450145,4942,70,1.3966480447,643,3450,919,524,281,114,12.829209896,68.834796488,18.335993615,45.275362319,26.637681159,18.637681159,142.92379471,69.967355822,12.404787813,30.576713819,3436.180000,145.85964647,2.0371459004,60,106,304,216,129,815,4589,179,244,91.560255387,3.5714285714,4.8683160415
2001-01-01,38005,6234,39.674205967,39.685938563,3202,3032,94.690818239,5701,533,8.5498877125,942,4279,1013,589,314,110,15.110683349,68.639717677,16.249598973,45.688244917,23.67375555,22.014489367,107.53715499,92.991115499,10.858835143,30.9970385,17893.400000,34.839661551,2.9787519421,178,175,394,268,147,1162,5387,197,650,86.413217838,3.16008983,10.426692332
2001-01-01,38006,43259,34.33860006,34.340627491,22211,21048,94.763855747,33597,9662,22.335236598,7124,33100,3035,2011,785,239,16.468249382,76.51586953,7.0158810883,30.6918429,9.16918429,21.52265861,42.602470522,234.72817133,7.8747940692,25.86490939,8159.850000,530.14454923,118.40903938,928,1385,3201,2088,1053,8655,23299,8865,11095,53.859312513,20.492845419,25.647842068
2001-01-01,38007,2401,44.673677634,44.679424869,1217,1184,97.288414133,2318,83,3.4568929613,243,1567,591,305,206,80,10.120783007,65.264473136,24.614743857,53.222718571,37.715379706,15.507338864,243.20987654,41.116751269,13.536379019,34.856175973,4349.520000,55.201493498,1.9082565433,25,28,112,107,54,326,2128,24,249,88.629737609,0.9995835069,10.370678884
2001-01-01,38008,6091,38.491462814,38.496869125,3016,3075,101.95623342,5578,513,8.4222623543,935,4250,906,554,248,104,15.350517156,69.775077984,14.87440486,43.317647059,21.317647059,22,96.898395722,103.200883,11.479028698,27.373068433,3089.340000,197.16185334,16.605488551,153,174,411,277,150,1165,5060,261,770,83.073386964,4.2850106715,12.641602364
2001-01-01,38009,4119,38.750789026,38.757673784,2075,2044,98.506024096,3832,287,6.9677106094,607,2921,591,314,164,113,14.73658655,70.915270697,14.348142753,41.013351592,20.232796987,20.780554605,97.364085667,102.7072758,19.120135364,27.749576988,1415.880000,290.91448428,20.270079385,66,151,247,188,108,760,3220,367,532,78.174314154,8.9099295946,12.915756252
2001-01-01,38010,5322,40.379180759,40.390943177,2711,2611,96.311324235,5123,199,3.7391957911,735,3688,899,522,273,104,13.81059752,69.29725667,16.89214581,44.305856833,24.376355748,19.929501085,122.31292517,81.757508343,11.568409344,30.367074527,6636.410000,80.193960289,2.9986091878,124,113,311,250,128,926,4751,86,485,89.27095077,1.6159338595,9.1131153702
2001-01-01,38011,13595,38.180323648,38.188561594,6770,6825,100.81240768,13087,508,3.7366678926,2033,9806,1756,1123,467,166,14.954027216,72.12945936,12.916513424,38.639608403,17.90740363,20.732204773,86.374815544,115.77448747,9.4533029613,26.59453303,4948.050000,274.75470135,10.266670709,195,354,991,665,337,2542,10982,1629,984,80.779698419,11.982346451,7.2379551306
2001-01-01,38012,2606,44.522640061,44.53048538,1329,1277,96.087283672,2575,31,1.189562548,267,1713,626,340,221,65,10.245587107,65.732924021,24.021488872,52.13076474,36.544074723,15.586690018,234.45692884,42.651757188,10.383386581,35.303514377,4524.910000,57.592305703,0.6850964992,55,53,106,77,54,345,2442,65,99,93.706830391,2.4942440522,3.7989255564
2001-01-01,38013,5091,42.501571401,42.515385756,2583,2508,97.096399535,4457,634,12.453349047,690,3365,1036,549,332,155,13.553329405,66.097033982,20.349636614,51.292719168,30.787518574,20.505200594,150.14492754,66.602316602,14.961389961,32.046332046,16428.900000,30.988075891,3.8590532537,104,114,312,205,116,851,3707,239,1145,72.814771165,4.6945590257,22.490669809
2001-01-01,38014,1794,42.449275362,42.448245998,915,879,96.06557377,1747,47,2.6198439242,244,1151,399,196,154,49,13.600891862,64.158305463,22.240802676,55.864465682,34.665508254,21.198957428,163.52459016,61.152882206,12.280701754,38.596491228,5590.020000,32.092908433,0.8407841117,39,52,94,75,37,297,1652,30,112,92.084726867,1.6722408027,6.24303233
2001-01-01,38015,5853,40.73475141,40.743567156,2908,2945,101.27235213,5482,371,6.3386297625,776,4074,1003,585,287,131,13.258158209,69.6053306,17.136511191,43.667157585,24.619538537,19.047619048,129.25257732,77.367896311,13.060817547,28.614157527,2743.200000,213.36395451,13.524351123,118,132,310,274,128,962,4948,183,722,84.537843841,3.1266017427,12.335554417
2001-01-01,38016,2012,45.663518887,45.655794188,1034,978,94.584139265,1774,238,11.829025845,240,1237,535,273,166,96,11.928429423,61.48111332,26.590457256,62.651576395,43.249797898,19.401778496,222.91666667,44.859813084,17.943925234,31.028037383,10258.400000,19.61319504,2.3200499103,35,36,110,87,43,311,1648,77,287,81.908548708,3.8270377734,14.264413519
2001-01-01,38017,21078,36.231378689,36.236473906,10707,10371,96.861866069,19270,1808,8.577663915,2889,16103,2086,1296,544,246,13.706233988,76.397191384,9.8965746276,30.894864311,12.95410793,17.940756381,72.204915196,138.49472675,11.792905081,26.078619367,16250.400000,129.70757643,11.125879978,172,350,1546,1089,568,3725,16046,2890,2142,76.126767245,13.710978271,10.162254483
2001-01-01,38018,5257,39.519212479,39.523573341,2599,2658,102.27010389,5139,118,2.2446262127,718,3724,815,482,241,92,13.657979836,70.838881491,15.503138672,41.165413534,21.885069817,19.280343716,113.5097493,88.098159509,11.288343558,29.570552147,2380.470000,220.83874193,4.9570042891,59,118,342,261,134,914,4931,48,278,93.798744531,0.9130682899,5.288187179
2001-01-01,38019,15418,35.552211701,35.555630729,7731,7687,99.43086276,14275,1143,7.413412894,2734,11051,1633,1002,457,174,17.732520431,71.67596316,10.591516409,39.516785811,14.776943263,24.739842548,59.729334309,167.42192284,10.655235762,27.985303123,14410.200000,106.99365727,7.9318815839,410,469,1225,845,430,3379,12839,923,1656,83.272798028,5.9865092749,10.740692697
2001-01-01,38020,15101,39.27763062,39.284226342,7443,7658,102.88862018,14844,257,1.7018740481,2149,10540,2412,1456,709,247,14.230845639,69.796702205,15.972452155,43.273244782,22.884250474,20.388994307,112.23825035,89.096185738,10.240464345,29.394693201,10288.800000,146.7712464,2.4978617526,280,392,966,702,409,2749,13835,566,700,91.616449242,3.7480961526,4.6354546057
2001-01-01,38021,2120,43.933018868,43.947173686,1082,1038,95.933456562,1998,122,5.7547169811,224,1423,473,251,164,58,10.566037736,67.122641509,22.311320755,48.981026001,33.239634575,15.741391427,211.16071429,47.357293869,12.262156448,34.67230444,3915.870000,54.138671611,3.1155273285,51,28,97,65,43,284,1929,49,142,90.990566038,2.3113207547,6.6981132075
2001-01-01,38022,22031,38.080817938,38.08590987,10886,11145,102.37920265,21181,850,3.8581998094,3391,15596,3044,1879,876,289,15.39194771,70.791157914,13.816894376,41.260579636,19.517825083,21.742754552,89.767030375,111.39947438,9.494086728,28.777923784,9585.800000,229.82953953,8.8672828559,388,574,1562,1173,657,4354,19794,361,1876,89.846125913,1.6386001543,8.5152739322
2001-01-01,38023,133340,37.060581971,37.062891886,65569,67771,103.35829432,130788,2552,1.9139043048,19883,97873,15584,9597,4430,1557,14.911504425,73.401079946,11.687415629,36.237777528,15.922675304,20.315102224,78.378514309,127.58598563,9.9910164271,28.426591376,10245.200000,1301.4875259,24.909225784,2098,3671,9001,6875,3802,25447,119293,7980,6067,89.465276736,5.984700765,4.5500224989
2001-01-01,38024,19536,38.292332105,38.295779679,9630,9906,102.86604361,17839,1697,8.6865274365,3236,13302,2998,1684,954,360,16.564291564,68.08968059,15.346027846,46.865133063,22.537964216,24.327168847,92.645241038,107.93862575,12.008005337,31.821214143,3560.430000,548.69776965,47.662782304,506,643,1388,940,482,3959,15739,969,2828,80.564086814,4.9600737101,14.475839476
2001-01-01,38025,7224,37.170542636,37.180003456,3660,3564,97.37704918,6830,394,5.4540420819,1225,5052,947,595,248,104,16.957364341,69.933554817,13.109080842,42.992874109,18.745051465,24.247822644,77.306122449,129.35586061,10.982048574,26.187961985,1405.070000,514.13808565,28.041307551,219,206,491,408,180,1504,6553,138,533,90.711517165,1.9102990033,7.3781838317
2001-01-01,38026,38670,36.53379881,36.53541005,19140,19530,102.03761755,37361,1309,3.3850530127,6506,27585,4579,2830,1301,448,16.824411689,71.334367727,11.841220584,40.184883089,16.599601233,23.585281856,70.381186597,142.08342433,9.7837955886,28.4123171,20688.700000,186.91362918,6.3271254356,1134,1223,2718,1948,1117,8140,35198,1329,2143,91.021463667,3.436772692,5.5417636411
2001-01-01,38027,7358,41.105463441,41.104819164,3738,3620,96.843231675,6338,1020,13.862462626,1051,4960,1347,725,447,175,14.283772764,67.40962218,18.306605056,48.346774194,27.157258065,21.189516129,128.16365366,78.025241277,12.991833705,33.184855234,13594.000000,54.126820656,7.5033102839,163,191,434,339,193,1320,5803,206,1349,78.866539821,2.7996738244,18.333786355
2001-01-01,38028,29854,41.401755209,41.410190419,14443,15411,106.70220868,24911,4943,16.55724526,3736,20763,5355,3122,1680,553,12.514235948,69.548469217,17.937294835,43.784616867,25.791070655,17.993546212,143.33511777,69.766573296,10.326797386,31.37254902,882.590000,3382.5445564,560.05619823,481,663,1612,1296,777,4829,20858,3186,5810,69.866684531,10.671936759,19.46137871
2001-01-01,38029,1802,42.026082131,42.03216291,899,903,100.44493882,1662,140,7.769145394,221,1231,350,163,144,43,12.264150943,68.312985572,19.422863485,46.385052803,28.432168968,17.952883834,158.37104072,63.142857143,12.285714286,41.142857143,3080.580000,58.495478124,4.5445987444,33,27,103,80,44,287,1333,24,445,73.97336293,1.3318534961,24.694783574
2001-01-01,38030,2258,43.516386182,43.511863515,1111,1147,103.24032403,2137,121,5.358724535,271,1490,497,257,164,76,12.001771479,65.987599646,22.010628875,51.543624161,33.355704698,18.187919463,183.39483395,54.527162978,15.291750503,32.997987928,3505.040000,64.421518727,3.4521717299,54,62,96,84,46,342,1976,76,206,87.511071745,3.3658104517,9.1231178034
2001-01-01,38031,35031,36.317761411,36.323627546,17367,17664,101.71013992,32927,2104,6.006108875,6131,24783,4117,2618,1146,353,17.501641403,70.745910765,11.752447832,41.350926038,16.612193843,24.738732195,67.150546404,148.91911586,8.5742045179,27.835802769,5646.810000,620.36795996,37.259975101,1077,1133,2569,1847,942,7568,30801,981,3249,87.924980731,2.8003768091,9.2746424595
2001-01-01,38032,13264,35.51221351,35.513883694,6737,6527,96.882885557,12743,521,3.9279252111,2326,9738,1200,755,319,126,17.536188179,73.416767189,9.0470446321,36.208667077,12.322858903,23.885808174,51.590713672,193.83333333,10.5,26.583333333,3931.150000,337.40762881,13.253119316,407,451,1009,647,324,2838,10319,1869,1076,77.797044632,14.090772014,8.1121833534
2001-01-01,38033,5263,42.491829755,42.498870175,2679,2584,96.453900709,5201,62,1.1780353411,598,3597,1068,611,308,149,11.36234087,68.345050352,20.292608778,46.316374757,29.691409508,16.624965249,178.59531773,55.992509363,13.951310861,28.838951311,4287.290000,122.75819924,1.446134971,96,97,252,213,100,758,4763,170,330,90.499714991,3.2300969029,6.2701881056
2001-01-01,38034,4702,38.547426627,38.557733744,2349,2353,100.17028523,4580,122,2.5946405785,664,3357,681,414,188,79,14.121650362,71.395151,14.483198639,40.065534704,20.285969616,19.779565088,102.56024096,97.503671072,11.600587372,27.606461087,2060.520000,228.19482461,5.9208355172,74,119,296,236,139,864,4357,72,273,92.662696725,1.5312632922,5.806039983
2001-01-01,38035,8355,34.632016756,34.630505081,4248,4107,96.68079096,6793,1562,18.695391981,1639,5932,784,482,223,79,19.616995811,70.999401556,9.3836026332,40.846257586,13.216453136,27.62980445,47.834045149,209.05612245,10.076530612,28.443877551,4203.660000,198.75537032,37.158095564,321,309,675,434,217,1956,5904,671,1780,70.66427289,8.0311190904,21.304608019
2001-01-01,38036,7437,36.539397607,36.548230599,3782,3655,96.641988366,7139,298,4.0069920667,1277,5264,896,535,252,109,17.170902246,70.78122899,12.047868764,41.280395137,17.021276596,24.259118541,70.164447925,142.52232143,12.165178571,28.125,11313.400000,65.736206622,2.6340445843,221,241,533,363,180,1538,6369,622,446,85.639370714,8.3635874681,5.9970418179
2001-01-01,38037,18206,38.625617928,38.62805494,8889,9317,104.81493981,17766,440,2.4167856751,2753,12664,2789,1495,898,396,15.121388553,69.559485884,15.319125563,43.761844599,22.023057486,21.738787113,101.30766437,98.709214772,14.198637504,32.197920402,4341.210000,419.37616471,10.135423073,445,514,1170,837,473,3439,15679,1455,1072,86.119960453,7.9918708118,5.8881687356
2001-01-01,38038,214153,38.67119536,38.67577345,103238,110915,107.43621535,208843,5310,2.4795356591,30611,153405,30137,17479,9222,3436,14.293986075,71.633364931,14.072648994,39.59975229,19.645383136,19.954369154,98.451537029,101.57281747,11.401267545,30.600258818,15044.000000,1423.5110343,35.296463706,3200,5537,14017,10551,5865,39170,178738,23351,12064,83.462757935,10.903886474,5.6333555916
2001-01-01,38039,10907,37.117951774,37.118688794,5499,5408,98.345153664,9919,988,9.0584028605,1749,7842,1316,827,372,117,16.035573485,71.8987806,12.065645915,39.08441724,16.781433308,22.302983933,75.242995998,132.90273556,8.8905775076,28.267477204,2237.310000,487.50508423,44.160174495,177,378,758,600,251,2164,9103,471,1333,83.460163198,4.3183276795,12.221509123
2001-01-01,38040,9445,42.607358391,42.611875736,4808,4637,96.443427621,5510,3935,41.662255161,1249,6529,1667,1073,472,122,13.223928004,69.126521969,17.649550026,44.662275999,25.532240772,19.130035227,133.46677342,74.925014997,7.3185362927,28.314337133,5198.760000,181.67793859,75.691126346,225,235,511,350,166,1487,4793,455,4197,50.746426681,4.8173636845,44.436209635
2001-01-01,38041,7561,38.680002645,38.685526008,3783,3778,99.867829765,6869,692,9.1522285412,1147,5292,1122,682,331,109,15.169951065,69.990741965,14.83930697,42.876039305,21.201814059,21.674225246,97.820401046,102.22816399,9.7147950089,29.500891266,1820.110000,415.41445297,38.019680129,97,227,537,383,201,1445,6452,304,805,85.332627959,4.0206321915,10.646739849
2001-01-01,38042,5332,42.006189047,42.018284859,2627,2705,102.96916635,4815,517,9.6961740435,669,3596,1067,655,300,112,12.546886722,67.441860465,20.011252813,48.275862069,29.67185762,18.604004449,159.49177877,62.699156514,10.496719775,28.116213683,2449.680000,217.66108226,21.104797361,113,124,289,196,129,851,4556,103,673,85.44636159,1.9317329332,12.621905476
2001-01-01,38043,21122,36.866821324,36.87157319,10602,10520,99.226561026,20505,617,2.9211248935,3421,15155,2546,1602,702,242,16.196382918,71.749834296,12.053782786,39.373144177,16.799736061,22.573408116,74.422683426,134.36763551,9.5051060487,27.572663001,2999.640000,704.15116481,20.569134963,585,657,1408,1036,548,4234,19262,780,1080,91.194015718,3.6928321182,5.1131521636
2001-01-01,38044,3049,39.498032142,39.495482973,1518,1531,100.85638999,2896,153,5.0180387012,463,2094,492,316,118,58,15.185306658,68.678255166,16.136438176,45.606494747,23.495702006,22.110792741,106.26349892,94.105691057,11.788617886,23.983739837,2606.480000,116.97768638,5.8699855744,62,74,213,151,75,575,2640,40,369,86.585765825,1.3119055428,12.102328632
2001-01-01,38045,6117,42.364312572,42.37397802,3105,3012,97.004830918,5562,555,9.0730750368,678,4245,1194,661,371,162,11.08386464,69.396763119,19.519372241,44.098939929,28.127208481,15.971731449,176.10619469,56.783919598,13.567839196,31.072026801,1156.380000,528.97836351,47.99460385,81,85,322,249,139,876,4944,230,943,80.823933301,3.7600130783,15.416053621
2001-01-01,38046,9664,36.665149007,36.666688764,4801,4863,101.29139763,9552,112,1.1589403974,1651,6875,1138,708,296,134,17.084023179,71.14031457,11.775662252,40.567272727,16.552727273,24.014545455,68.927922471,145.07908612,11.775043937,26.010544815,2644.480000,365.44046467,4.2352371733,283,297,690,507,259,2036,8942,357,365,92.52897351,3.6941225166,3.7769039735
2001-01-01,38047,2741,41.65432324,41.647732695,1395,1346,96.487455197,2391,350,12.769062386,400,1798,543,311,176,56,14.593214155,65.596497629,19.810288216,52.447163515,30.200222469,22.246941046,135.75,73.664825046,10.313075506,32.41252302,5354.890000,51.186859114,6.5360819737,66,75,168,112,68,489,2232,90,419,81.430134987,3.283473185,15.286391828
2001-01-01,38048,4332,41.224607572,41.224122033,2193,2139,97.537619699,4125,207,4.7783933518,632,2820,880,458,292,130,14.58910434,65.096952909,20.313942752,53.617021277,31.205673759,22.411347518,139.24050633,71.818181818,14.772727273,33.181818182,10368.500000,41.780392535,1.9964314993,119,122,265,175,93,774,3548,347,437,81.90212373,8.0101569714,10.087719298
2001-01-01,38049,4093,40.788541412,40.804248518,2071,2022,97.63399324,3231,862,21.060346934,509,2932,652,377,191,84,12.435866113,71.634497923,15.929635964,39.597544338,22.237380628,17.360163711,128.09430255,78.067484663,12.883435583,29.294478528,3220.820000,127.0794394,26.763370819,74,108,207,155,82,626,2923,119,1051,71.41461031,2.907402883,25.677986807
2001-01-01,38050,2775,46.405585586,46.418820628,1401,1374,98.072805139,2678,97,3.4954954955,304,1648,823,437,258,128,10.954954955,59.387387387,29.657657658,68.38592233,49.939320388,18.446601942,270.72368421,36.938031592,15.552855407,31.34872418,10854.200000,25.566140296,0.8936632824,42,55,133,111,55,396,2557,36,182,92.144144144,1.2972972973,6.5585585586
2001-01-01,38051,8068,37.25,37.253251198,4013,4055,101.04659855,7866,202,2.5037183937,1334,5677,1057,691,285,81,16.534457115,70.364402578,13.101140307,42.117315484,18.618988903,23.498326581,79.235382309,126.20624409,7.6631977294,26.963103122,1808.630000,446.08349967,11.168674632,209,236,562,443,229,1679,7586,115,367,94.025780863,1.425384234,4.5488349033
2001-01-01,38052,1707,40.992091388,40.990834134,861,846,98.257839721,1632,75,4.3936731107,268,1094,345,168,122,55,15.700058582,64.089045108,20.210896309,56.032906764,31.535648995,24.49725777,128.73134328,77.68115942,15.942028986,35.362318841,5627.110000,30.335287563,1.3328333727,53,45,116,78,45,337,1509,61,137,88.400702988,3.5735207967,8.0257762156
